post	pre
http://purl.obolibrary.org/obo/FBbt_00111717	http://purl.obolibrary.org/obo/FBbt_00100428
http://purl.obolibrary.org/obo/FBbt_00111717	http://purl.obolibrary.org/obo/FBbt_00100429
http://purl.obolibrary.org/obo/FBbt_00100436	http://purl.obolibrary.org/obo/FBbt_00111700
http://purl.obolibrary.org/obo/FBbt_00111717	http://purl.obolibrary.org/obo/FBbt_00100423
http://purl.obolibrary.org/obo/FBbt_00111664	http://purl.obolibrary.org/obo/FBbt_00111650
http://purl.obolibrary.org/obo/FBbt_00111716	http://purl.obolibrary.org/obo/FBbt_00100434
http://purl.obolibrary.org/obo/FBbt_00111717	http://purl.obolibrary.org/obo/FBbt_00100424
http://purl.obolibrary.org/obo/FBbt_00111716	http://purl.obolibrary.org/obo/FBbt_00100435
http://purl.obolibrary.org/obo/FBbt_00111717	http://purl.obolibrary.org/obo/FBbt_00100420
http://purl.obolibrary.org/obo/FBbt_00111717	http://purl.obolibrary.org/obo/FBbt_00100422
http://purl.obolibrary.org/obo/FBbt_00111715	http://purl.obolibrary.org/obo/FBbt_00100435
http://purl.obolibrary.org/obo/FBbt_00100437	http://purl.obolibrary.org/obo/FBbt_00111700
http://purl.obolibrary.org/obo/FBbt_00111664	http://purl.obolibrary.org/obo/FBbt_00111662
http://purl.obolibrary.org/obo/FBbt_00111260	http://purl.obolibrary.org/obo/FBbt_00002019
http://purl.obolibrary.org/obo/FBbt_00111719	http://purl.obolibrary.org/obo/FBbt_00100436
http://purl.obolibrary.org/obo/FBbt_00111719	http://purl.obolibrary.org/obo/FBbt_00100427
http://purl.obolibrary.org/obo/FBbt_00111718	http://purl.obolibrary.org/obo/FBbt_00100439
http://purl.obolibrary.org/obo/FBbt_00100438	http://purl.obolibrary.org/obo/FBbt_00111700
http://purl.obolibrary.org/obo/FBbt_00111261	http://purl.obolibrary.org/obo/FBbt_00002019
http://purl.obolibrary.org/obo/FBbt_00003725	http://purl.obolibrary.org/obo/FBbt_00004227
http://purl.obolibrary.org/obo/FBbt_00111719	http://purl.obolibrary.org/obo/FBbt_00100426
http://purl.obolibrary.org/obo/FBbt_00100439	http://purl.obolibrary.org/obo/FBbt_00111700
http://purl.obolibrary.org/obo/FBbt_00111717	http://purl.obolibrary.org/obo/FBbt_00100439
http://purl.obolibrary.org/obo/FBbt_00111713	http://purl.obolibrary.org/obo/FBbt_00100479
http://purl.obolibrary.org/obo/FBbt_00111662	http://purl.obolibrary.org/obo/FBbt_00111664
http://purl.obolibrary.org/obo/FBbt_00100431	http://purl.obolibrary.org/obo/FBbt_00111704
http://purl.obolibrary.org/obo/FBbt_00100431	http://purl.obolibrary.org/obo/FBbt_00111705
http://purl.obolibrary.org/obo/FBbt_00003722	http://purl.obolibrary.org/obo/FBbt_00004223
http://purl.obolibrary.org/obo/FBbt_00100431	http://purl.obolibrary.org/obo/FBbt_00111702
http://purl.obolibrary.org/obo/FBbt_00111229	http://purl.obolibrary.org/obo/FBbt_00111241
http://purl.obolibrary.org/obo/FBbt_00003404	http://purl.obolibrary.org/obo/FBbt_00007406
http://purl.obolibrary.org/obo/FBbt_00111667	http://purl.obolibrary.org/obo/FBbt_00111664
http://purl.obolibrary.org/obo/FBbt_00100432	http://purl.obolibrary.org/obo/FBbt_00111700
http://purl.obolibrary.org/obo/FBbt_00100433	http://purl.obolibrary.org/obo/FBbt_00111700
http://purl.obolibrary.org/obo/FBbt_00003720	http://purl.obolibrary.org/obo/FBbt_00004221
http://purl.obolibrary.org/obo/FBbt_00111227	http://purl.obolibrary.org/obo/FBbt_00111241
http://purl.obolibrary.org/obo/FBbt_00003720	http://purl.obolibrary.org/obo/FBbt_00004223
http://purl.obolibrary.org/obo/FBbt_00111666	http://purl.obolibrary.org/obo/FBbt_00111650
http://purl.obolibrary.org/obo/FBbt_00111665	http://purl.obolibrary.org/obo/FBbt_00111663
http://purl.obolibrary.org/obo/FBbt_00100434	http://purl.obolibrary.org/obo/FBbt_00111700
http://purl.obolibrary.org/obo/FBbt_00111666	http://purl.obolibrary.org/obo/FBbt_00111662
http://purl.obolibrary.org/obo/FBbt_00111666	http://purl.obolibrary.org/obo/FBbt_00111665
http://purl.obolibrary.org/obo/FBbt_00111666	http://purl.obolibrary.org/obo/FBbt_00111669
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00100468
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00100469
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00100462
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00100463
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00100464
http://purl.obolibrary.org/obo/FBbt_00111659	http://purl.obolibrary.org/obo/FBbt_00111654
http://purl.obolibrary.org/obo/FBbt_00111659	http://purl.obolibrary.org/obo/FBbt_00111655
http://purl.obolibrary.org/obo/FBbt_00111659	http://purl.obolibrary.org/obo/FBbt_00111653
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00100461
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00100455
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00100456
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00100457
http://purl.obolibrary.org/obo/FBbt_00003720	http://purl.obolibrary.org/obo/FBbt_00004215
http://purl.obolibrary.org/obo/FBbt_00003720	http://purl.obolibrary.org/obo/FBbt_00004217
http://purl.obolibrary.org/obo/FBbt_00003720	http://purl.obolibrary.org/obo/FBbt_00004213
http://purl.obolibrary.org/obo/FBbt_00003720	http://purl.obolibrary.org/obo/FBbt_00004219
http://purl.obolibrary.org/obo/FBbt_00111657	http://purl.obolibrary.org/obo/FBbt_00111650
http://purl.obolibrary.org/obo/FBbt_00111655	http://purl.obolibrary.org/obo/FBbt_00111674
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00100479
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00100475
http://purl.obolibrary.org/obo/FBbt_00111658	http://purl.obolibrary.org/obo/FBbt_00111650
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00100471
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00100472
http://purl.obolibrary.org/obo/FBbt_00111701	http://purl.obolibrary.org/obo/FBbt_00111705
http://purl.obolibrary.org/obo/FBbt_00003719	http://purl.obolibrary.org/obo/FBbt_00003741
http://purl.obolibrary.org/obo/FBbt_00003719	http://purl.obolibrary.org/obo/FBbt_00003744
http://purl.obolibrary.org/obo/FBbt_00003719	http://purl.obolibrary.org/obo/FBbt_00003743
http://purl.obolibrary.org/obo/FBbt_00111704	http://purl.obolibrary.org/obo/FBbt_00111702
http://purl.obolibrary.org/obo/FBbt_00111704	http://purl.obolibrary.org/obo/FBbt_00111703
http://purl.obolibrary.org/obo/FBbt_00003719	http://purl.obolibrary.org/obo/FBbt_00003720
http://purl.obolibrary.org/obo/FBbt_00110068	http://purl.obolibrary.org/obo/FBbt_00004227
http://purl.obolibrary.org/obo/FBbt_00003719	http://purl.obolibrary.org/obo/FBbt_00003725
http://purl.obolibrary.org/obo/FBbt_00110068	http://purl.obolibrary.org/obo/FBbt_00004225
http://purl.obolibrary.org/obo/FBbt_00111705	http://purl.obolibrary.org/obo/FBbt_00111701
http://purl.obolibrary.org/obo/FBbt_00111702	http://purl.obolibrary.org/obo/FBbt_00111703
http://purl.obolibrary.org/obo/FBbt_00111702	http://purl.obolibrary.org/obo/FBbt_00111704
http://purl.obolibrary.org/obo/FBbt_00111701	http://purl.obolibrary.org/obo/FBbt_00111718
http://purl.obolibrary.org/obo/FBbt_00111701	http://purl.obolibrary.org/obo/FBbt_00111723
http://purl.obolibrary.org/obo/FBbt_00111703	http://purl.obolibrary.org/obo/FBbt_00111704
http://purl.obolibrary.org/obo/FBbt_00111703	http://purl.obolibrary.org/obo/FBbt_00111702
http://purl.obolibrary.org/obo/FBbt_00111227	http://purl.obolibrary.org/obo/FBbt_00002460
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00111701
http://purl.obolibrary.org/obo/FBbt_00111710	http://purl.obolibrary.org/obo/FBbt_00111697
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00111706
http://purl.obolibrary.org/obo/FBbt_00111710	http://purl.obolibrary.org/obo/FBbt_00111699
http://purl.obolibrary.org/obo/FBbt_00111228	http://purl.obolibrary.org/obo/FBbt_00002460
http://purl.obolibrary.org/obo/FBbt_00002303	http://purl.obolibrary.org/obo/FBbt_00111653
http://purl.obolibrary.org/obo/FBbt_00111706	http://purl.obolibrary.org/obo/FBbt_00111707
http://purl.obolibrary.org/obo/FBbt_00002303	http://purl.obolibrary.org/obo/FBbt_00111655
http://purl.obolibrary.org/obo/FBbt_00111229	http://purl.obolibrary.org/obo/FBbt_00002460
http://purl.obolibrary.org/obo/FBbt_00111707	http://purl.obolibrary.org/obo/FBbt_00111706
http://purl.obolibrary.org/obo/FBbt_00111683	http://purl.obolibrary.org/obo/FBbt_00111674
http://purl.obolibrary.org/obo/FBbt_00111668	http://purl.obolibrary.org/obo/FBbt_00111674
http://purl.obolibrary.org/obo/FBbt_00111713	http://purl.obolibrary.org/obo/FBbt_00111722
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00111723
http://purl.obolibrary.org/obo/FBbt_00111719	http://purl.obolibrary.org/obo/FBbt_00111720
http://purl.obolibrary.org/obo/FBbt_00111714	http://purl.obolibrary.org/obo/FBbt_00111727
http://purl.obolibrary.org/obo/FBbt_00111695	http://purl.obolibrary.org/obo/FBbt_00100457
http://purl.obolibrary.org/obo/FBbt_00110939	http://purl.obolibrary.org/obo/FBbt_00111698
http://purl.obolibrary.org/obo/FBbt_00111724	http://purl.obolibrary.org/obo/FBbt_00111723
http://purl.obolibrary.org/obo/FBbt_00111707	http://purl.obolibrary.org/obo/FBbt_00111718
http://purl.obolibrary.org/obo/FBbt_00111699	http://purl.obolibrary.org/obo/FBbt_00111720
http://purl.obolibrary.org/obo/FBbt_00110939	http://purl.obolibrary.org/obo/FBbt_00111689
http://purl.obolibrary.org/obo/FBbt_00111694	http://purl.obolibrary.org/obo/FBbt_00111723
http://purl.obolibrary.org/obo/FBbt_00111720	http://purl.obolibrary.org/obo/FBbt_00111719
http://purl.obolibrary.org/obo/FBbt_00111706	http://purl.obolibrary.org/obo/FBbt_00100457
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100436
http://purl.obolibrary.org/obo/FBbt_00111714	http://purl.obolibrary.org/obo/FBbt_00100436
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100437
http://purl.obolibrary.org/obo/FBbt_00111233	http://purl.obolibrary.org/obo/FBbt_00111228
http://purl.obolibrary.org/obo/FBbt_00111234	http://purl.obolibrary.org/obo/FBbt_00111228
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100438
http://purl.obolibrary.org/obo/FBbt_00111717	http://purl.obolibrary.org/obo/FBbt_00100438
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100439
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100432
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100433
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100434
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100435
http://purl.obolibrary.org/obo/FBbt_00111720	http://purl.obolibrary.org/obo/FBbt_00111703
http://purl.obolibrary.org/obo/FBbt_00111713	http://purl.obolibrary.org/obo/FBbt_00111704
http://purl.obolibrary.org/obo/FBbt_00111714	http://purl.obolibrary.org/obo/FBbt_00111704
http://purl.obolibrary.org/obo/FBbt_00111721	http://purl.obolibrary.org/obo/FBbt_00111703
http://purl.obolibrary.org/obo/FBbt_00111716	http://purl.obolibrary.org/obo/FBbt_00111704
http://purl.obolibrary.org/obo/FBbt_00111701	http://purl.obolibrary.org/obo/FBbt_00111706
http://purl.obolibrary.org/obo/FBbt_00111716	http://purl.obolibrary.org/obo/FBbt_00111705
http://purl.obolibrary.org/obo/FBbt_00111714	http://purl.obolibrary.org/obo/FBbt_00111705
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00111702
http://purl.obolibrary.org/obo/FBbt_00111723	http://purl.obolibrary.org/obo/FBbt_00111701
http://purl.obolibrary.org/obo/FBbt_00111713	http://purl.obolibrary.org/obo/FBbt_00111702
http://purl.obolibrary.org/obo/FBbt_00111721	http://purl.obolibrary.org/obo/FBbt_00111702
http://purl.obolibrary.org/obo/FBbt_00111720	http://purl.obolibrary.org/obo/FBbt_00111702
http://purl.obolibrary.org/obo/FBbt_00111716	http://purl.obolibrary.org/obo/FBbt_00111703
http://purl.obolibrary.org/obo/FBbt_00111713	http://purl.obolibrary.org/obo/FBbt_00111703
http://purl.obolibrary.org/obo/FBbt_00111714	http://purl.obolibrary.org/obo/FBbt_00111703
http://purl.obolibrary.org/obo/FBbt_00110283	http://purl.obolibrary.org/obo/FBbt_00110282
http://purl.obolibrary.org/obo/FBbt_00111718	http://purl.obolibrary.org/obo/FBbt_00111709
http://purl.obolibrary.org/obo/FBbt_00111720	http://purl.obolibrary.org/obo/FBbt_00111705
http://purl.obolibrary.org/obo/FBbt_00111723	http://purl.obolibrary.org/obo/FBbt_00111705
http://purl.obolibrary.org/obo/FBbt_00111711	http://purl.obolibrary.org/obo/FBbt_00111706
http://purl.obolibrary.org/obo/FBbt_00111721	http://purl.obolibrary.org/obo/FBbt_00111705
http://purl.obolibrary.org/obo/FBbt_00111717	http://purl.obolibrary.org/obo/FBbt_00111706
http://purl.obolibrary.org/obo/FBbt_00110287	http://purl.obolibrary.org/obo/FBbt_00110285
http://purl.obolibrary.org/obo/FBbt_00110286	http://purl.obolibrary.org/obo/FBbt_00110285
http://purl.obolibrary.org/obo/FBbt_00111699	http://purl.obolibrary.org/obo/FBbt_00111718
http://purl.obolibrary.org/obo/FBbt_00110290	http://purl.obolibrary.org/obo/FBbt_00110289
http://purl.obolibrary.org/obo/FBbt_00110287	http://purl.obolibrary.org/obo/FBbt_00110289
http://purl.obolibrary.org/obo/FBbt_00110286	http://purl.obolibrary.org/obo/FBbt_00110289
http://purl.obolibrary.org/obo/FBbt_00000472	http://purl.obolibrary.org/obo/FBbt_00110308
http://purl.obolibrary.org/obo/FBbt_00100428	http://purl.obolibrary.org/obo/FBbt_00111695
http://purl.obolibrary.org/obo/FBbt_00100455	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00100463	http://purl.obolibrary.org/obo/FBbt_00111690
http://purl.obolibrary.org/obo/FBbt_00100471	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00100462	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00100472	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00100473	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00100463	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00100468	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00000483	http://purl.obolibrary.org/obo/FBbt_00110275
http://purl.obolibrary.org/obo/FBbt_00111691	http://purl.obolibrary.org/obo/FBbt_00111699
http://purl.obolibrary.org/obo/FBbt_00100468	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00100462	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00100463	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00100455	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00111692	http://purl.obolibrary.org/obo/FBbt_00100472
http://purl.obolibrary.org/obo/FBbt_00100472	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00100473	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00100471	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00100479	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00100462	http://purl.obolibrary.org/obo/FBbt_00111699
http://purl.obolibrary.org/obo/FBbt_00111706	http://purl.obolibrary.org/obo/FBbt_00111690
http://purl.obolibrary.org/obo/FBbt_00111717	http://purl.obolibrary.org/obo/FBbt_00111690
http://purl.obolibrary.org/obo/FBbt_00111720	http://purl.obolibrary.org/obo/FBbt_00100472
http://purl.obolibrary.org/obo/FBbt_00110304	http://purl.obolibrary.org/obo/FBbt_00111736
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00111684
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00111685
http://purl.obolibrary.org/obo/FBbt_00111710	http://purl.obolibrary.org/obo/FBbt_00100479
http://purl.obolibrary.org/obo/FBbt_00111715	http://purl.obolibrary.org/obo/FBbt_00100479
http://purl.obolibrary.org/obo/FBbt_00111691	http://purl.obolibrary.org/obo/FBbt_00111690
http://purl.obolibrary.org/obo/FBbt_00111701	http://purl.obolibrary.org/obo/FBbt_00111689
http://purl.obolibrary.org/obo/FBbt_00111691	http://purl.obolibrary.org/obo/FBbt_00111697
http://purl.obolibrary.org/obo/FBbt_00100455	http://purl.obolibrary.org/obo/FBbt_00111690
http://purl.obolibrary.org/obo/FBbt_00111695	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100479
http://purl.obolibrary.org/obo/FBbt_00111698	http://purl.obolibrary.org/obo/FBbt_00111684
http://purl.obolibrary.org/obo/FBbt_00111693	http://purl.obolibrary.org/obo/FBbt_00111689
http://purl.obolibrary.org/obo/FBbt_00000606	http://purl.obolibrary.org/obo/FBbt_00110053
http://purl.obolibrary.org/obo/FBbt_00100423	http://purl.obolibrary.org/obo/FBbt_00111689
http://purl.obolibrary.org/obo/FBbt_00003719	http://purl.obolibrary.org/obo/FBbt_00003746
http://purl.obolibrary.org/obo/FBbt_00100470	http://purl.obolibrary.org/obo/FBbt_00111689
http://purl.obolibrary.org/obo/FBbt_00003725	http://purl.obolibrary.org/obo/FBbt_00003743
http://purl.obolibrary.org/obo/FBbt_00110263	http://purl.obolibrary.org/obo/FBbt_00111730
http://purl.obolibrary.org/obo/FBbt_00110266	http://purl.obolibrary.org/obo/FBbt_00111730
http://purl.obolibrary.org/obo/FBbt_00110269	http://purl.obolibrary.org/obo/FBbt_00111730
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100461
http://purl.obolibrary.org/obo/FBbt_00110272	http://purl.obolibrary.org/obo/FBbt_00111732
http://purl.obolibrary.org/obo/FBbt_00110274	http://purl.obolibrary.org/obo/FBbt_00111733
http://purl.obolibrary.org/obo/FBbt_00110272	http://purl.obolibrary.org/obo/FBbt_00111730
http://purl.obolibrary.org/obo/FBbt_00110266	http://purl.obolibrary.org/obo/FBbt_00111731
http://purl.obolibrary.org/obo/FBbt_00110263	http://purl.obolibrary.org/obo/FBbt_00111731
http://purl.obolibrary.org/obo/FBbt_00110269	http://purl.obolibrary.org/obo/FBbt_00111731
http://purl.obolibrary.org/obo/FBbt_00110278	http://purl.obolibrary.org/obo/FBbt_00111730
http://purl.obolibrary.org/obo/FBbt_00110263	http://purl.obolibrary.org/obo/FBbt_00111732
http://purl.obolibrary.org/obo/FBbt_00110272	http://purl.obolibrary.org/obo/FBbt_00111731
http://purl.obolibrary.org/obo/FBbt_00110278	http://purl.obolibrary.org/obo/FBbt_00111731
http://purl.obolibrary.org/obo/FBbt_00110266	http://purl.obolibrary.org/obo/FBbt_00111732
http://purl.obolibrary.org/obo/FBbt_00110269	http://purl.obolibrary.org/obo/FBbt_00111732
http://purl.obolibrary.org/obo/FBbt_00110272	http://purl.obolibrary.org/obo/FBbt_00111736
http://purl.obolibrary.org/obo/FBbt_00110278	http://purl.obolibrary.org/obo/FBbt_00111736
http://purl.obolibrary.org/obo/FBbt_00004215	http://purl.obolibrary.org/obo/FBbt_00003746
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100467
http://purl.obolibrary.org/obo/FBbt_00111717	http://purl.obolibrary.org/obo/FBbt_00100467
http://purl.obolibrary.org/obo/FBbt_00111707	http://purl.obolibrary.org/obo/FBbt_00100468
http://purl.obolibrary.org/obo/FBbt_00110274	http://purl.obolibrary.org/obo/FBbt_00111734
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00111675
http://purl.obolibrary.org/obo/FBbt_00110263	http://purl.obolibrary.org/obo/FBbt_00111736
http://purl.obolibrary.org/obo/FBbt_00110274	http://purl.obolibrary.org/obo/FBbt_00111735
http://purl.obolibrary.org/obo/FBbt_00110266	http://purl.obolibrary.org/obo/FBbt_00111736
http://purl.obolibrary.org/obo/FBbt_00110269	http://purl.obolibrary.org/obo/FBbt_00111736
http://purl.obolibrary.org/obo/FBbt_00004221	http://purl.obolibrary.org/obo/FBbt_00003744
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100463
http://purl.obolibrary.org/obo/FBbt_00002303	http://purl.obolibrary.org/obo/FBbt_00111654
http://purl.obolibrary.org/obo/FBbt_00110259	http://purl.obolibrary.org/obo/FBbt_00110258
http://purl.obolibrary.org/obo/FBbt_00110301	http://purl.obolibrary.org/obo/FBbt_00110300
http://purl.obolibrary.org/obo/FBbt_00110939	http://purl.obolibrary.org/obo/FBbt_00111704
http://purl.obolibrary.org/obo/FBbt_00110939	http://purl.obolibrary.org/obo/FBbt_00111709
http://purl.obolibrary.org/obo/FBbt_00003721	http://purl.obolibrary.org/obo/FBbt_00004223
http://purl.obolibrary.org/obo/FBbt_00003721	http://purl.obolibrary.org/obo/FBbt_00004221
http://purl.obolibrary.org/obo/FBbt_00003379	http://purl.obolibrary.org/obo/FBbt_00004065
http://purl.obolibrary.org/obo/FBbt_00004225	http://purl.obolibrary.org/obo/FBbt_00004227
http://purl.obolibrary.org/obo/FBbt_00110253	http://purl.obolibrary.org/obo/FBbt_00110252
http://purl.obolibrary.org/obo/FBbt_00111691	http://purl.obolibrary.org/obo/FBbt_00100419
http://purl.obolibrary.org/obo/FBbt_00111697	http://purl.obolibrary.org/obo/FBbt_00100419
http://purl.obolibrary.org/obo/FBbt_00005074	http://purl.obolibrary.org/obo/FBbt_00005123
http://purl.obolibrary.org/obo/FBbt_00110939	http://purl.obolibrary.org/obo/FBbt_00100435
http://purl.obolibrary.org/obo/FBbt_00110939	http://purl.obolibrary.org/obo/FBbt_00100436
http://purl.obolibrary.org/obo/FBbt_00110256	http://purl.obolibrary.org/obo/FBbt_00110255
http://purl.obolibrary.org/obo/FBbt_00111674	http://purl.obolibrary.org/obo/FBbt_00002541
http://purl.obolibrary.org/obo/FBbt_00111668	http://purl.obolibrary.org/obo/FBbt_00002541
http://purl.obolibrary.org/obo/FBbt_00003744	http://purl.obolibrary.org/obo/FBbt_00004217
http://purl.obolibrary.org/obo/FBbt_00003721	http://purl.obolibrary.org/obo/FBbt_00004219
http://purl.obolibrary.org/obo/FBbt_00003721	http://purl.obolibrary.org/obo/FBbt_00004217
http://purl.obolibrary.org/obo/FBbt_00003721	http://purl.obolibrary.org/obo/FBbt_00004215
http://purl.obolibrary.org/obo/FBbt_00003721	http://purl.obolibrary.org/obo/FBbt_00004213
http://purl.obolibrary.org/obo/FBbt_00111718	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00111695
http://purl.obolibrary.org/obo/FBbt_00111723	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00111727	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00111696
http://purl.obolibrary.org/obo/FBbt_00111706	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00111711	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00111704	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00111714	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00111712	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00111713	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00111718	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00111712	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00111713	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00111723	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00111711	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00111721	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00111727	http://purl.obolibrary.org/obo/FBbt_00111692
http://purl.obolibrary.org/obo/FBbt_00111714	http://purl.obolibrary.org/obo/FBbt_00111693
http://purl.obolibrary.org/obo/FBbt_00111715	http://purl.obolibrary.org/obo/FBbt_00111699
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00111697
http://purl.obolibrary.org/obo/FBbt_00111717	http://purl.obolibrary.org/obo/FBbt_00111697
http://purl.obolibrary.org/obo/FBbt_00111709	http://purl.obolibrary.org/obo/FBbt_00111698
http://purl.obolibrary.org/obo/FBbt_00000469	http://purl.obolibrary.org/obo/FBbt_00110297
http://purl.obolibrary.org/obo/FBbt_00000475	http://purl.obolibrary.org/obo/FBbt_00110295
http://purl.obolibrary.org/obo/FBbt_00000467	http://purl.obolibrary.org/obo/FBbt_00110295
http://purl.obolibrary.org/obo/FBbt_00000482	http://purl.obolibrary.org/obo/FBbt_00110297
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100423
http://purl.obolibrary.org/obo/FBbt_00100457	http://purl.obolibrary.org/obo/FBbt_00111702
http://purl.obolibrary.org/obo/FBbt_00100455	http://purl.obolibrary.org/obo/FBbt_00111702
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100424
http://purl.obolibrary.org/obo/FBbt_00111700	http://purl.obolibrary.org/obo/FBbt_00100425
http://purl.obolibrary.org/obo/FBbt_00100471	http://purl.obolibrary.org/obo/FBbt_00111702
